5000 20000
4979 4120 21
724 1700 23
3880 4412 99
3332 4427 13
2277 203 72
4772 3502 73
125 4444 38
1573 3221 67
1069 1012 68
3651 1379 6
1889 4061 5
3764 505 21
3573 3063 18
88 398 50
3165 4881 57
1181 2609 14
1724 4107 3
2105 211 34
685 553 41
2287 3324 28
4000 3278 38
319 311 77
3526 3857 100
807 1806 23
700 1380 68
2463 269 60
696 952 7
3812 4202 77
2385 2489 52
1168 3416 71
4733 3195 72
4634 968 92
4997 3173 89
3903 4248 40
2903 1102 80
1547 1433 41
467 1740 95
1441 1506 60
4389 3935 51
1215 2269 56
2325 3578 40
352 3827 29
4091 3408 28
3683 656 23
3245 2299 46
626 1630 5
1484 1746 49
3927 3558 6
48 4366 77
4476 463 50
2467 1765 93
1963 727 90
568 2187 18
3848 3141 44
2535 2191 45
970 4615 1
3260 1238 62
3262 496 92
1200 2508 83
4654 348 58
558 1577 18
4237 1850 19
734 1354 51
2877 4712 78
3002 3526 98
134 3312 56
4342 2968 4
635 1226 93
419 3637 85
1018 1149 69
347 4159 91
2716 1565 44
3687 3531 1
4185 4089 44
1830 539 65
2067 3408 46
2117 387 51
2627 2554 75
2486 2359 95
4066 2478 70
4945 1986 16
511 2231 42
4329 45 55
2447 3593 27
2816 1694 28
2333 1655 57
820 4044 32
4074 4777 92
3862 583 24
4571 2775 51
1612 4090 68
2976 3330 98
3744 3791 61
2261 3814 35
4285 1969 38
889 4948 20
3684 4454 28
2933 1471 95
3064 4382 46
2969 359 9
4180 538 64
1643 569 22
2504 1609 91
4885 2449 56
1541 2520 69
2241 2094 44
1655 484 23
3898 4779 2
3420 981 66
3104 4102 7
2865 1357 57
3900 3880 48
867 826 90
3947 682 38
4400 832 34
4194 233 9
1203 4961 50
3249 4227 4
1648 1294 84
1576 1722 45
2970 4107 23
4347 1055 41
2673 3008 60
4828 358 37
672 3698 67
1192 3287 75
834 1463 1
1868 1500 49
2913 415 74
1115 4964 78
2767 87 94
654 4439 41
3921 44 94
1200 3358 66
966 308 34
4124 1945 79
337 3891 42
4731 3207 95
50 546 48
4911 1117 67
1231 2994 6
2170 4901 17
3693 4178 55
227 4174 89
4868 481 35
2231 13 75
3106 2827 85
4549 3399 94
4654 2824 1
1025 363 6
2757 4273 50
1202 190 8
4437 2757 88
379 3008 24
2916 1759 56
2678 4916 68
2395 2766 48
4512 4048 37
3968 1975 52
401 1844 96
3204 4963 71
4616 2499 41
369 4848 81
4451 3299 100
1794 729 71
2797 2949 5
1679 1169 93
3860 4695 29
229 1381 63
2495 1678 68
4640 2661 98
897 1108 32
368 3718 34
2878 947 8
4960 2307 61
2090 2869 91
4050 3719 42
3882 2837 40
3827 3418 48
2172 4167 18
1359 4152 85
609 2615 50
4571 2874 4
515 3190 36
1254 1955 49
2131 1670 12
527 715 31
1054 79 65
2553 184 20
2952 4114 40
617 1482 76
234 1469 39
666 1813 84
4252 3201 73
4786 1504 29
1874 3205 16
1984 4892 2
3957 3163 3
953 979 40
3206 4129 26
3435 427 76
3957 1923 28
4431 1201 65
490 73 51
2456 224 67
2754 2836 16
893 1037 48
1695 3809 77
867 2448 63
3341 518 56
3924 4335 49
251 186 97
2339 2084 74
764 570 64
4340 4798 42
656 4375 81
4449 2961 5
171 4884 29
589 133 25
2189 1894 27
327 3720 36
1121 902 39
1942 2393 5
1803 2348 50
946 876 93
1279 4905 74
1270 3099 98
3879 2368 47
4962 2717 29
1055 4704 74
1811 246 70
3128 4157 80
4634 664 59
3775 72 36
1864 3364 85
1562 1106 90
1467 371 96
1006 4356 52
560 3129 31
1940 3845 84
3315 1099 98
920 2987 88
491 675 27
2452 2973 71
3487 1397 13
1219 3737 5
1597 3483 53
4932 481 53
4679 4615 48
3562 2872 79
1332 166 8
2746 3668 43
4140 528 13
978 1923 25
781 4716 21
4981 2806 67
3584 4738 77
2745 2056 48
1343 4634 32
3541 3499 7
4067 2773 87
4015 4397 15
3692 181 84
4003 3774 85
4445 2237 69
1753 4317 9
2002 3286 56
3730 1406 52
778 37 56
3687 2706 81
1420 259 7
2273 1717 99
721 841 17
710 1572 13
710 3065 60
793 1963 48
2261 338 11
4239 4804 65
3308 3347 44
4969 2892 21
2476 616 4
4422 1779 53
4150 301 3
3874 2976 95
4132 3805 20
846 4348 77
3564 1706 40
6 944 2
4393 1259 36
960 3466 56
639 2732 88
4407 4983 75
2278 46 94
1754 1201 40
2299 2156 71
2515 2957 76
1177 2921 98
3230 4901 84
3672 113 86
2173 4353 30
4347 4999 25
2245 2858 49
1603 2734 50
4023 4976 94
2511 3651 71
866 1326 27
685 4485 96
4828 3575 42
287 899 88
4639 313 7
970 4691 29
3754 2090 55
1552 3258 23
1443 4051 24
192 1822 2
2896 3549 44
4452 2727 21
3198 2878 87
3580 4026 49
387 3919 94
2327 3100 7
4844 1725 43
4011 1281 56
1063 364 1
1573 4391 31
88 4487 14
4303 4829 51
3823 4557 45
2508 3393 6
2401 2972 42
1205 2240 80
4914 2409 93
4015 4610 70
654 2559 60
2559 780 38
3463 4109 55
1841 3479 12
1492 4969 84
889 3224 66
3150 1946 24
4097 801 98
2874 2714 58
3965 3278 5
2627 1062 16
1274 1144 1
1749 1769 79
1485 3009 83
4840 4186 14
3396 4228 27
144 3726 8
4831 4 69
3996 3990 54
3769 728 41
2636 1147 94
681 584 46
4960 2546 24
1961 1310 58
4782 3390 17
4558 1990 27
435 2877 11
3825 1410 29
3917 1100 24
2766 1308 8
3032 1838 30
2066 266 22
3572 893 18
2223 849 61
3697 1799 61
2862 4451 29
926 489 22
2303 3136 3
2310 646 78
134 4388 8
3778 1638 53
4894 1785 31
4598 3267 50
2714 4557 54
483 4810 92
2721 601 17
3147 3661 27
252 3971 55
4686 1408 84
623 4749 32
397 4581 94
522 2803 10
3746 4986 49
375 1264 29
742 3280 88
1850 4208 96
4873 866 62
4166 4838 58
852 2368 52
1789 3625 68
3326 199 2
2354 3659 43
574 1665 100
416 2831 58
1189 4941 17
4888 1634 95
3208 884 39
1686 4933 9
4865 730 16
709 3889 21
4150 35 45
4798 4022 97
3063 553 7
1317 2458 58
1763 4459 48
489 1739 86
376 4006 93
4050 1661 27
987 2470 95
4362 4157 42
1109 4239 13
3638 2354 50
2434 3134 37
3417 3460 30
888 4664 9
3730 3430 3
415 626 63
2925 285 17
2169 3280 15
4746 2258 85
1834 3026 52
3833 1314 73
4251 4796 22
4226 1776 4
2797 3762 29
1226 1473 14
4811 823 20
26 1690 31
4550 3616 46
4160 4255 13
4257 2535 48
4330 2000 72
582 4821 59
976 4917 81
2750 78 9
354 714 10
166 1840 12
4585 1204 72
182 1376 29
1886 1833 64
531 1724 12
2051 3300 21
4744 2522 8
35 4902 44
3990 2854 98
2516 4478 12
1984 1036 27
4645 3533 98
2300 2899 63
3385 2755 25
4829 1748 95
2508 2158 1
1181 4504 75
2061 334 27
1492 2186 2
4160 2026 35
1382 2166 37
1327 369 49
3180 2429 11
1704 4137 93
4328 2584 98
1060 2395 85
161 50 59
2314 4465 24
1215 817 71
1727 4256 23
3385 2116 51
679 4683 74
3168 2313 26
3138 3699 20
1971 4256 50
1305 389 90
2077 1527 64
2352 4667 52
4028 1016 80
4321 829 98
2953 3272 42
3531 1310 78
3536 3046 70
3691 2104 61
3045 813 26
1874 1595 4
2523 3064 54
402 4105 16
2784 4921 1
2317 4821 87
4992 3070 53
3450 3710 97
4574 701 95
390 3646 93
2034 182 52
291 37 82
3132 3595 77
4760 3878 95
800 2366 23
1673 3932 89
3349 2931 77
4709 1207 66
752 2443 42
1020 661 17
3274 2705 48
1852 3398 16
3112 154 35
1343 4816 55
3366 2880 88
4742 1680 6
4388 3748 83
1578 1727 68
2362 2414 94
257 835 65
106 4278 81
4231 804 19
3565 4682 52
4975 2018 78
4559 3767 4
4850 638 11
3008 2304 32
3790 4217 46
1291 188 29
3980 3514 60
1532 2815 72
440 3114 86
1794 4499 95
4853 3957 33
351 3080 19
2047 1786 19
2456 4611 7
2041 4900 30
2862 2485 87
4887 2299 50
4926 4159 98
4880 917 90
4779 2145 9
4836 3596 27
1573 697 12
3333 985 71
1255 479 100
2132 2286 48
808 728 75
4340 1056 9
985 366 17
2910 4581 18
2467 4405 14
1609 1104 30
3802 3458 79
2281 3306 98
376 653 46
3378 2605 99
1381 4517 52
324 262 3
4613 2858 8
1561 460 94
3473 659 63
622 1512 17
3464 4150 43
2008 3386 55
2446 841 79
3859 4441 5
904 3602 83
1309 2464 44
4565 22 30
2823 4410 71
455 976 76
544 1352 65
2994 2082 33
423 3023 51
236 1334 73
4405 3676 20
402 2236 60
637 669 84
1982 2652 29
3373 2355 9
1120 3417 6
1600 1119 20
79 402 38
2734 422 51
1513 2322 90
2037 495 97
2072 4816 3
1376 2312 42
568 1059 77
2758 3654 49
4492 1965 49
1869 3632 9
2996 4249 35
253 461 53
3528 210 92
4957 3007 24
3464 3467 96
1658 4819 25
2920 2230 30
4571 1010 99
1822 4256 33
2696 2549 66
1418 1772 13
477 4753 14
1571 3645 88
135 1234 95
1083 2176 50
1692 4489 22
979 1301 25
4704 2388 86
4822 201 74
2633 3246 64
4911 2109 27
1490 1991 7
2436 4694 66
761 522 51
2313 50 69
554 4384 69
4410 2501 37
3318 4576 9
4682 4300 65
4460 1769 23
2521 4322 8
4470 1763 54
2246 3475 93
4974 1694 82
2324 4080 35
4395 3815 26
1678 687 76
1165 3991 65
1318 2523 97
1569 1176 16
2180 3768 70
3550 4989 35
1005 3909 58
1031 1035 23
197 1116 32
3415 1454 84
4061 1912 99
868 2515 98
3371 2555 21
2255 4174 43
4467 290 95
3055 4791 13
4291 3812 64
4778 1580 68
1369 3240 3
993 3391 90
3097 2748 30
3756 4558 40
3507 3178 49
1100 4185 43
2125 4303 59
3254 1228 42
4700 4668 22
1356 1069 69
3692 1164 11
1938 673 59
3816 299 5
3358 4301 74
2096 3059 11
419 1009 79
3140 152 73
4044 3540 84
3139 3260 69
759 360 57
162 2908 37
3262 1300 58
1904 1920 74
430 4577 44
4001 4068 41
1669 1472 79
1649 2519 68
1062 1889 37
3002 4726 37
4855 2255 95
4194 2259 15
2684 3901 90
4872 2476 40
1623 498 87
1856 2190 68
1568 4306 36
4508 3741 75
990 2184 34
2360 4398 19
3912 4692 96
1210 3131 34
1388 2905 53
2842 3720 93
3288 3943 52
2232 1937 33
639 1846 54
3972 3737 57
2063 3760 17
4873 4996 78
4506 2281 18
784 360 76
1863 3982 39
980 4606 15
736 2409 3
4838 2205 85
4240 4555 19
4543 3362 11
344 728 52
531 2003 19
864 4978 30
3458 3 28
4601 1827 13
4307 3848 11
2008 3700 5
2747 4406 13
4368 427 2
4441 574 10
4615 4573 66
4207 3105 83
3035 100 49
4056 2327 30
3178 1615 52
2692 4582 93
3640 2727 38
1339 4640 37
1409 4593 40
1869 4922 77
740 4063 36
4809 1593 54
4155 4673 88
1762 4003 21
3284 1744 62
125 1128 38
4322 938 1
3767 1812 33
2984 1497 8
1627 3730 5
3979 4738 4
1139 2136 53
2708 2395 88
1210 204 10
291 1794 98
953 2358 77
3496 4677 49
4126 3197 40
2492 2137 79
1581 4932 90
2869 3832 9
3509 2995 94
1145 2842 96
409 4741 37
3062 2946 59
4156 233 87
3552 389 59
3622 4071 8
3822 684 1
458 96 43
1519 4239 21
2133 2536 49
3922 1921 6
763 4963 85
4210 4461 30
1131 617 53
71 4236 100
1454 2766 59
3708 3538 42
1587 1630 7
312 3008 44
4860 2227 59
109 2961 85
2810 824 1
838 4010 11
1424 4865 99
951 4075 32
2169 653 19
441 563 44
4079 1422 79
3924 2095 48
4146 1163 46
3597 2458 44
1656 2606 23
401 4599 74
383 3335 89
2697 4296 96
143 988 67
1046 3379 63
2515 2528 26
1112 2580 55
1762 1981 32
699 3117 93
2621 2638 97
1456 369 33
359 81 86
1694 2161 61
2979 3211 7
4355 3256 68
2438 3063 33
549 2348 5
601 1994 52
4581 1525 31
616 2326 100
1270 2497 67
2993 6 42
61 4152 34
1210 3009 71
3648 1960 11
4217 1985 46
4445 381 82
2668 273 37
336 626 72
3843 1253 80
3203 2587 47
1207 3095 86
1008 4779 99
4960 4602 30
981 3269 40
1561 4601 31
3061 1005 14
1440 2387 76
818 3767 18
2043 4208 89
2422 2719 38
715 3289 54
2321 2995 55
1945 393 57
2126 681 86
812 870 88
2674 2335 35
1776 2041 24
3710 2858 30
1641 3797 75
2880 2059 18
72 3593 67
2019 2895 87
291 4448 97
508 1405 44
1600 3387 93
4865 727 19
182 3725 67
3906 3915 81
796 1794 32
901 2325 72
2951 269 31
1256 659 36
1091 706 61
2187 4524 80
3220 4653 39
1778 4489 89
268 1263 80
2035 1130 11
3157 2127 57
2167 3017 53
4786 1885 79
3500 4645 48
2456 1990 96
3281 2534 99
4736 3763 32
2262 3416 95
4726 455 34
4360 2885 14
4854 2114 46
4786 4489 44
3454 2632 14
1292 4616 25
598 2068 49
2943 1720 17
225 870 7
551 1127 22
4743 4425 32
1803 3338 74
3463 4062 83
3233 4679 57
2125 347 40
4813 1051 55
4428 2313 23
1247 3221 64
1679 3953 63
870 1878 27
3994 2684 3
1586 4775 14
3712 482 46
4964 4905 38
1325 559 77
2463 1556 52
676 2996 64
4932 379 24
2961 4578 50
4444 1914 34
460 274 100
2054 1109 69
4495 1676 27
4374 219 51
4497 1668 52
3212 529 34
944 21 81
2072 1574 25
4937 4442 37
359 305 91
402 795 73
248 3552 5
2163 3771 24
4869 283 12
885 3398 24
152 4598 73
1240 4146 24
2141 1319 54
106 184 80
3718 3151 55
4679 4911 41
4632 3074 55
1981 1982 16
2932 1936 3
3801 2422 32
513 931 47
1901 2730 3
3198 2112 56
3701 2411 53
1168 992 35
1840 2336 72
795 3691 93
4686 3112 10
2683 1206 54
2344 3996 14
1657 4423 70
4768 3393 25
2196 2452 11
3887 4737 11
4285 3428 3
204 1762 70
3011 2276 37
3461 4190 13
2925 2892 14
1463 4644 88
2390 1834 81
3103 114 82
4915 4941 68
3213 3876 6
2248 29 3
3104 381 26
4540 3701 72
1095 538 8
3258 3883 97
4108 3033 31
4256 3808 54
2774 4676 50
1705 4762 12
4168 4420 5
3651 3111 53
1367 4698 64
4985 4712 6
174 1694 85
2388 945 25
4221 2242 57
1078 1023 59
1918 2590 52
1441 2088 76
570 1303 78
3969 3263 89
797 3481 43
3113 2959 59
823 3142 18
3533 448 37
2099 1327 8
1273 558 11
2673 4610 87
3367 54 66
2438 851 59
1032 3719 33
2092 4175 24
4876 1820 73
264 3100 13
4228 4197 13
3847 3537 21
4933 1347 40
2543 3205 55
3403 4219 17
1583 2923 16
720 4665 76
3079 2713 3
165 945 91
1719 4701 60
3429 2320 39
66 3628 11
1793 2322 26
3330 4553 87
1450 2557 93
1702 2130 43
2978 2565 75
3629 1586 27
2961 1968 1
4697 4869 15
4033 3388 47
590 2915 9
2617 2156 23
2234 608 66
3993 4947 66
921 2512 3
4189 872 63
3841 3146 69
3782 4257 72
924 2697 50
3530 4349 24
4612 2469 72
2991 4806 98
666 2465 7
2131 1737 12
3738 3733 44
3294 453 58
1905 43 72
3552 4345 82
947 404 9
1466 3724 19
4374 1622 47
3389 3793 44
3903 4118 37
3026 3185 64
941 151 15
4807 3153 82
4407 913 17
4140 3556 22
2633 3949 1
3448 4933 53
802 3352 81
2766 1185 41
3478 3279 52
2735 3568 15
2062 2017 25
1143 1862 30
3346 3583 12
107 3532 45
371 2357 83
956 652 87
497 3596 6
704 699 81
4396 2393 53
4388 2751 7
332 3605 92
3678 3024 99
4178 4328 24
4106 1173 56
3800 1345 77
2785 1278 94
2505 3419 82
1040 4623 6
3368 2175 74
3893 4484 73
848 4928 39
3022 172 16
4460 2067 5
4012 2693 78
4569 892 87
3895 2412 26
2022 1380 65
7 4582 52
3565 2884 48
3451 3928 23
4901 3502 97
1882 2454 70
563 4875 72
2747 1264 26
4299 1056 60
1348 2720 15
3183 2540 36
4849 2538 13
693 153 4
1064 2316 74
3291 4604 41
1742 504 72
3942 2169 13
4187 1432 14
4732 528 58
4551 504 75
4963 3140 75
1934 3702 36
584 4899 23
249 3070 38
56 1127 74
4372 4232 3
2125 422 54
4269 4972 19
3672 3 31
4731 360 12
932 1457 73
4744 2354 30
3221 1785 33
3822 3986 10
3005 188 94
2543 1680 43
2290 3302 69
3066 2560 73
3989 343 57
889 3507 41
4768 719 20
682 1342 16
1578 4390 26
97 4732 37
2403 4595 18
2359 1952 97
3236 4745 76
2147 4107 93
1698 1818 83
2741 4393 18
3436 2577 79
3663 1981 48
2564 4788 10
4647 1822 57
1382 4193 28
1015 88 76
1930 3860 8
3897 911 74
1284 2210 59
2704 4939 42
4833 753 80
1408 3875 66
2857 1382 2
3567 1360 85
4199 4963 23
2058 807 94
3982 1013 57
4793 1375 17
633 3188 40
3988 1372 73
1536 977 90
3826 3536 57
1004 1625 68
3523 4070 38
2123 3459 68
3680 3230 45
95 4610 89
573 12 58
3627 3441 42
207 2963 93
3853 3978 69
4110 4333 50
2678 64 82
487 2231 71
4616 2385 87
2651 472 34
3202 3603 40
3063 2001 53
377 537 45
4754 2234 42
3487 4876 26
3028 4326 37
2559 3889 36
1626 2960 29
560 4377 44
2247 1656 78
4984 4520 43
1265 449 74
1992 2301 67
218 455 99
191 4003 17
3117 1610 71
1851 4705 31
2678 3630 27
3825 4350 84
1597 2650 34
4096 3846 50
3123 3718 83
1784 1222 27
3161 1050 84
3727 4643 19
983 777 93
3253 2580 1
3994 4694 10
3472 1332 42
4627 2292 94
1030 2288 91
2246 2002 7
58 3666 73
3359 3245 69
4070 3243 100
4051 4655 90
1429 2587 84
4331 4988 15
2467 2033 59
3405 3184 87
2400 3773 51
1412 1984 16
2345 2378 43
4117 78 35
1261 1429 8
151 4358 64
4605 4438 95
4003 2545 42
1106 3537 19
221 2487 60
4003 664 71
3131 2689 48
937 1060 26
2782 3774 34
3927 3638 28
3802 3249 100
2822 1636 75
212 3457 86
2422 2286 2
4847 2838 69
2734 1667 81
3976 4458 21
2606 572 3
884 393 33
4257 3628 13
2364 2343 45
397 1285 48
1686 1684 25
3845 3930 9
236 3325 27
608 437 33
1969 3317 64
4627 1222 44
3166 3706 98
3480 4620 72
4170 2791 61
431 2662 21
398 4420 30
4141 3407 49
4634 4274 71
1696 3888 73
4357 4284 49
4682 2678 100
4882 2640 16
3173 3412 88
907 4065 23
472 4427 54
686 2620 79
737 1012 34
4199 4379 53
3979 3724 53
859 4516 88
1875 3520 46
3697 3589 5
3859 2970 22
1043 1925 8
1362 3032 79
4632 2174 42
2341 3531 15
3739 2777 69
4983 143 88
2888 3587 92
3382 3146 93
2388 1099 94
3194 1439 37
3482 871 15
438 2038 27
966 3343 87
1715 620 94
940 2538 70
993 2775 27
3834 1046 11
4745 4356 68
4218 4088 65
2211 1119 14
1666 4338 27
2961 3727 39
1948 2050 54
3848 2819 64
4328 823 33
4014 3721 51
3461 2609 46
1581 3201 43
3846 2951 84
4844 2773 78
995 2249 22
2934 1218 48
4673 1631 13
1929 2374 59
725 8 91
3715 2155 99
336 4462 45
40 2220 98
3491 3601 38
147 3441 88
4932 3535 51
4719 2282 31
4063 400 62
4290 3539 39
138 1558 50
115 1531 70
2620 1564 34
827 2160 15
4008 953 92
1892 786 43
4854 1579 78
421 4693 34
4171 2364 12
1755 1064 52
170 159 98
511 3180 43
3051 4128 20
4468 1962 46
306 2466 85
707 3997 78
2842 2147 20
4385 4596 33
2002 2540 39
2254 1841 55
947 2493 93
3332 887 98
4306 3666 75
3851 3581 10
1947 4836 79
3430 3221 72
1541 133 28
4892 3230 25
4042 2795 23
3783 421 15
4078 311 19
2953 47 24
3669 1956 42
2376 4838 72
2781 3946 89
413 4480 70
1292 854 68
2406 192 21
4892 4019 77
745 2897 13
2815 2881 91
4724 2700 74
3642 4334 27
4107 2809 47
3846 548 60
4522 1530 39
4996 3843 26
4516 2927 97
3904 4537 13
474 4953 85
1294 4248 8
1771 1191 64
2544 3605 24
1399 4173 70
827 4539 100
2099 1928 13
4126 901 27
715 515 38
4870 109 30
1804 4829 6
96 4866 73
4792 2725 22
1365 2447 47
1981 4069 30
3711 1633 24
724 4514 81
1868 3148 24
30 4294 14
1579 4130 32
124 3501 94
2570 1755 96
2510 610 62
1990 3394 56
353 3891 18
1529 1116 75
255 4287 91
1491 461 21
3296 2021 2
3981 2900 75
4133 90 33
4314 3029 11
742 762 96
1080 4422 47
3160 737 62
1430 3051 92
4815 3268 50
3891 1178 18
4582 1082 90
3889 2394 29
1569 3079 22
1700 888 68
4141 1510 86
1052 155 90
1580 1633 78
2374 4280 38
4735 1372 66
3940 4699 37
3396 1150 33
3225 196 19
2938 261 26
1650 3788 52
4443 2604 80
4222 113 54
4309 3914 75
877 1107 68
1584 1961 90
170 4658 7
1093 4956 79
1148 132 69
1311 125 92
1376 2723 66
4171 508 21
3641 993 59
4136 3769 98
696 227 90
4679 1385 40
3414 3779 14
3612 2843 12
1056 1834 15
1182 3118 58
1324 4677 80
3248 2472 99
1427 4469 53
624 2 21
3453 3963 99
578 4349 93
849 4132 89
3182 198 23
2894 2402 17
773 3964 34
1648 3877 99
1634 619 42
2833 382 59
3514 3145 9
3072 2475 76
918 3678 87
287 964 99
2436 2819 6
3889 4596 43
1488 3788 52
3273 3429 51
1538 3219 2
3774 1896 72
4989 2412 70
4241 500 62
2353 1715 75
276 575 16
702 4155 62
1468 381 4
1200 1477 59
4631 1202 74
3190 3128 67
3931 67 100
981 1408 8
4098 1223 51
83 2970 96
2450 2834 100
1582 1817 86
917 2724 17
1043 1676 32
4868 4663 92
1424 2610 34
2200 3622 39
177 2745 82
1061 3914 85
3025 4422 35
1388 3370 18
2294 1382 57
4398 3035 4
604 2458 59
2436 3493 30
2388 307 98
149 242 73
934 4755 39
4739 4358 62
524 443 3
3269 377 24
2905 644 18
1614 2100 2
3666 3402 86
3334 4138 76
4568 4360 55
157 3776 76
4898 1908 83
386 929 95
3170 4369 32
3094 653 12
1260 3020 70
328 510 51
1885 4593 6
1888 1845 30
4992 1005 6
634 1042 4
4071 3109 31
2681 3388 51
418 1811 30
22 3653 4
1990 3418 76
3287 4591 12
3825 2170 77
2601 540 21
4101 1440 99
1811 2182 33
4529 760 52
3436 4947 82
2549 3806 92
2868 97 90
4801 2174 90
2049 1918 89
1148 1411 53
2919 2867 77
0 1067 43
4636 3264 73
3983 752 53
4887 549 38
3008 2562 82
4779 985 28
410 3929 69
3280 921 74
419 4645 54
4786 1394 13
3225 877 30
1459 1264 63
3613 2263 7
562 3085 55
1703 2820 55
4351 580 14
4653 2490 29
2807 1829 28
3944 4433 91
1127 980 23
4073 499 22
3042 239 68
1845 2718 72
848 3472 93
1220 116 31
3329 1381 40
4214 1190 24
4222 847 25
650 2112 74
3194 3590 36
1210 281 27
1148 2580 56
609 406 41
2440 1529 7
1992 1647 57
1495 3665 42
4134 1656 92
1451 1084 44
4759 4202 9
4152 781 78
4751 1648 3
2101 2975 22
3870 371 50
2261 2168 86
3414 1170 61
751 2432 64
2981 2863 52
3916 1901 37
948 3806 78
2952 967 44
3988 2986 1
868 1845 100
3693 2695 17
4800 706 88
4157 4486 19
1555 4532 81
1039 2575 26
910 2797 82
2655 1215 78
874 4238 77
3820 4331 14
68 2275 44
2258 2877 29
4693 1040 6
4510 3239 60
1777 1773 18
3535 2349 42
1183 48 57
2629 2718 32
1047 4117 69
4934 1728 73
4016 393 57
1489 1060 88
2648 3713 38
4303 4059 42
2918 24 60
2978 182 36
4488 2372 49
1923 210 66
1189 3623 13
3020 1735 40
684 1778 62
2774 2696 80
4726 4908 9
4190 3991 52
1447 3350 82
4763 3578 58
1263 2513 79
279 4991 72
172 4266 61
4537 1925 92
624 291 18
386 3052 30
2045 659 26
3182 2370 37
3659 4639 40
170 4076 30
3845 2769 10
1003 3882 53
12 1398 27
252 4726 56
4003 543 69
101 1258 99
450 2379 32
2167 2182 43
4070 3210 52
2994 1219 44
1518 3589 71
4032 3798 76
584 942 80
3199 4069 91
3330 4237 46
3381 4869 63
844 2284 55
63 1035 82
2896 3298 63
1940 2814 60
1670 3964 94
3825 1977 62
297 4380 11
1263 3979 76
2178 794 80
4130 4553 77
3572 4498 93
3868 2881 34
1267 1963 50
714 4081 92
1106 2626 8
3923 1237 98
3675 3264 77
2652 1929 10
1308 54 6
1563 628 27
2934 3056 29
3333 663 61
3341 615 10
3100 1448 66
3174 1553 90
4365 1116 67
582 3623 82
3142 1781 33
4233 820 24
3849 3295 90
4851 844 79
168 3477 2
2865 3133 87
1748 1336 10
977 4521 28
2958 2210 71
4977 4813 76
2247 2405 64
2889 3329 89
3063 503 95
4423 469 89
1525 308 37
829 4587 79
24 2705 52
4388 4617 50
4424 215 8
1980 2776 68
3937 4598 13
4223 2648 47
4553 4205 52
1849 1821 67
4414 1582 70
641 2076 33
1131 848 29
4878 4201 55
257 866 10
1048 4767 84
282 850 32
2704 295 3
133 4721 17
4166 3377 19
2376 2472 9
1024 3789 6
3657 1223 82
2913 4247 25
3673 322 98
850 2270 74
3576 429 99
3561 3372 12
1072 3162 95
356 4303 99
37 1507 99
4649 4566 21
3334 1410 22
1544 4112 9
650 4829 77
4860 391 59
2143 2396 62
1106 4782 51
4202 389 81
4941 2759 18
447 4178 1
2246 4191 5
2977 4657 18
4453 861 32
2098 4654 66
654 3151 46
2119 1035 40
3840 2920 77
3950 2539 81
112 4980 84
4338 4503 99
2866 2925 33
2520 3500 59
2724 3558 32
3244 2423 9
1149 2755 22
940 972 7
194 3571 73
729 2078 55
1663 3914 16
679 3777 43
391 1682 85
721 395 79
1429 4613 10
3689 2501 91
2033 1554 15
2247 987 31
4269 1688 65
865 4030 52
3333 745 64
688 1360 78
4533 92 46
2853 923 63
1641 4483 93
1450 3416 63
4169 750 46
2149 3889 39
87 3388 7
1725 62 2
603 4249 72
3331 2479 14
4251 2751 66
3843 2290 58
2254 2620 94
2812 37 98
2518 1431 28
2800 1321 20
1743 2816 97
372 1807 14
4937 2216 15
136 413 80
1574 2792 95
2891 2926 88
299 863 26
4606 2410 62
116 3078 24
2873 2833 61
1975 3279 52
3067 3721 40
2188 813 19
2361 4633 60
4248 1573 25
2721 175 33
490 4303 48
1275 2553 77
2421 2734 31
471 2335 40
3887 1417 55
4183 1980 7
1436 2979 99
1157 4446 25
2803 1129 93
4656 2763 34
1806 4353 76
4624 4409 18
2975 3664 5
112 4223 76
656 905 53
3985 1752 29
2731 4260 25
2778 2533 99
3354 3903 33
2719 2954 65
417 4897 24
4969 2542 8
1994 3109 8
76 2959 3
3364 1473 73
759 1108 95
466 2227 30
1983 1197 63
2183 3999 17
3762 3999 47
2184 4907 17
