20000 50000
18197 16341 95
12286 10725 41
6290 15248 30
17516 2688 7
9605 86 3
16610 6819 97
6782 19923 95
19177 14110 31
14333 15064 75
4385 14778 51
8535 7518 20
11915 10913 16
7978 10690 38
8597 1549 36
7478 6734 80
13795 17837 88
16742 10702 12
19599 16618 72
13647 10033 93
2923 12945 72
8346 17428 7
10734 16897 32
8910 8673 90
2053 4740 76
14908 15418 75
2200 9537 65
3977 19574 41
5629 18496 69
12354 8364 96
7135 5044 69
10327 14768 43
13467 13782 56
13176 2819 27
2168 8804 26
9248 1857 81
13903 1987 96
10794 19137 46
10817 9339 38
15379 14740 50
13483 11460 86
16423 7164 89
14868 5984 43
8780 15503 77
5815 19792 68
2512 14474 24
6562 14536 33
17595 7702 55
2596 1314 58
3768 12634 40
13837 1031 36
2675 19338 19
18574 3267 87
13753 9080 11
19563 2855 49
11349 7070 40
15452 766 58
16727 5539 81
17178 15494 86
1587 18582 41
6201 4454 32
2613 3389 29
11336 6960 45
11736 5329 78
1731 9841 75
6779 13074 26
4382 6013 44
7536 3143 56
16560 4277 84
8218 12655 65
9978 14167 95
12361 4684 94
3999 16090 41
16097 12515 93
14486 13001 61
8140 11384 37
2944 13508 85
10651 17225 3
17072 461 74
18104 8390 54
14692 977 81
9058 2672 78
17519 17040 10
5756 9185 87
18338 15396 31
12915 6995 66
2319 18809 45
8155 10748 77
14732 19127 4
1257 6625 68
17760 3018 56
9389 10451 47
19024 2296 20
15246 14484 92
10877 4582 69
10559 18668 62
7106 6786 34
8960 10117 48
19019 18501 95
13095 18073 99
10483 13240 72
13939 3974 58
659 13714 13
8856 19921 99
7738 14501 77
4017 1935 57
14768 11330 33
12775 11082 56
2343 14551 2
15196 9288 51
14767 5182 15
698 2630 31
18902 12882 46
5815 9491 55
9811 15028 89
16444 9516 83
6218 9620 32
12474 5517 34
312 8445 22
14435 5873 26
14996 257 94
2298 15482 53
271 16124 49
12570 3933 54
15719 2636 20
14479 13647 31
16196 2355 88
5335 14810 91
5507 5027 85
19638 4286 91
2164 16292 89
10500 1499 77
1181 5848 60
8157 1695 29
6163 7977 80
1784 15822 46
10962 5658 69
6263 11910 40
9023 6694 34
3846 1272 3
1122 17128 37
18335 16214 99
10425 13597 3
5 9674 25
16222 5956 61
5601 11924 72
14495 19593 14
17977 10993 50
2941 16607 21
7450 8234 97
2074 9593 41
11771 16667 65
8090 7911 50
9135 4277 12
18997 2760 35
7804 4354 25
510 11509 21
1077 7655 41
13118 3119 63
14738 12743 58
11374 17526 69
62 19751 41
13130 2920 2
844 5379 9
8750 1078 71
6055 3727 22
6268 16236 99
7 13705 27
9864 49 38
15496 17298 54
3574 2956 34
17581 4165 86
6095 9356 32
15288 9726 46
1503 19141 15
8976 3479 88
3722 6693 47
14741 14823 4
6813 333 3
15630 16377 19
13042 6869 62
17401 6405 58
4009 14967 48
13918 9156 41
9158 5810 35
1205 3351 4
3889 6258 29
12100 16145 50
6215 6906 52
9268 15465 40
14524 17627 20
14302 17343 47
13407 13112 71
12176 12079 16
1923 11476 56
12407 7365 43
13420 14807 52
12005 12282 100
8294 10181 86
7651 5821 70
13412 14707 37
6130 11169 40
55 15281 50
18902 12828 78
5442 13047 35
13729 16282 47
5180 1051 80
9664 9334 18
8473 15070 70
15771 18365 83
4681 3870 59
4540 17737 80
19127 17871 76
4362 1133 64
11918 16239 68
11219 15101 52
9992 6717 90
7595 14876 22
9708 19877 52
12051 740 87
419 2014 87
19472 10707 97
9634 10990 44
17953 3937 93
11133 19233 85
5197 10521 29
19762 4221 53
995 5676 48
17054 18446 54
2245 14637 77
4774 17023 91
3098 19326 26
5118 15442 64
6906 11406 25
15985 2291 50
4026 3605 25
5117 9591 10
539 12039 52
5971 2259 96
9770 19365 86
17151 1287 30
18596 10652 100
11598 12414 27
3555 3091 76
17389 6739 90
1739 1801 60
8890 12262 22
6330 13049 82
18230 10744 12
15981 10490 33
7648 892 85
13071 796 88
18727 17115 89
7059 4111 54
8215 5866 55
15183 2398 9
3033 19614 91
17219 19123 17
7647 15653 10
7857 8746 25
1291 15758 36
5628 8296 48
12031 7469 17
15991 3993 88
4259 12257 8
10563 13367 88
12542 16046 56
4558 18246 71
6240 19364 26
10882 12117 50
8616 6149 14
7132 1754 98
942 16484 62
1028 4755 81
10374 5573 92
1243 9949 52
11325 18335 22
5163 14643 41
9706 16858 42
8329 561 13
4269 5776 7
15609 1928 23
732 2826 72
5424 3493 6
1271 2098 91
6803 3907 43
16128 2433 36
12264 8388 51
8106 1416 90
19939 17646 26
273 18303 63
3523 1869 7
13110 5978 41
70 700 67
8508 1545 17
13768 12298 13
19948 15198 15
18569 5188 51
18322 3164 50
6678 16960 28
3949 8158 4
16489 18945 77
6381 2916 9
5136 10630 48
3833 3129 74
3664 17079 52
8211 4008 56
8569 18244 73
11939 19326 36
9911 342 34
18087 11569 48
18301 4895 65
19242 17887 6
11248 8009 51
9566 13031 24
15984 13242 82
12571 13696 72
9722 15090 78
5683 5526 50
7828 4429 75
14011 14189 45
6582 19986 36
16620 12324 65
4326 18650 6
2960 9684 63
15210 17827 50
15384 8689 48
18636 19826 36
19198 8571 25
10264 1011 13
13805 4767 16
7967 15076 51
13698 12051 71
2269 15022 61
14019 12326 81
19818 19039 17
10530 11729 77
3662 5350 26
1039 16962 67
18719 3875 53
14243 1663 19
19626 10643 36
7723 5071 50
4905 17065 26
13180 17425 66
2960 5466 97
16925 8063 56
5587 13547 66
12782 13227 83
8344 8410 8
13335 5428 58
84 5550 75
10825 6775 6
18546 19884 83
13911 3835 97
18214 5614 88
17356 19088 34
10376 7327 99
17487 3277 23
2774 3564 42
4308 15985 71
5216 14428 24
8590 19639 81
10367 19436 28
15927 12287 65
19376 6160 69
5990 16481 66
10150 5065 52
8460 17377 48
5218 7 3
3229 5076 33
9473 15593 16
17530 11066 96
15200 18785 14
5542 19890 72
11975 16483 48
12615 19068 16
6781 8008 71
14431 17019 35
10884 19070 20
15971 3007 1
5924 17169 37
10680 426 33
9228 164 55
12780 9045 19
5691 15115 31
4397 10177 31
11129 13017 8
634 6893 45
4653 3023 80
7323 15265 43
7705 9268 26
19266 16103 7
18837 12418 1
13861 18233 42
3277 5745 5
6662 10505 83
4021 7767 35
11991 19118 9
5849 5480 8
18542 7551 6
14683 6788 88
6077 17374 81
1768 2909 33
4761 3949 34
6205 15091 28
15341 486 95
12701 18103 10
8356 12500 62
10991 12988 7
14930 10886 81
4298 10601 8
2778 6049 54
17499 559 44
17289 17792 6
17490 14758 91
17457 11981 77
7972 18138 84
12853 13943 61
10041 154 56
5939 11480 31
7962 8720 8
4063 1021 17
9716 15595 18
12207 4186 83
8892 1637 87
998 9139 12
3166 15674 41
18944 4007 33
17581 3928 39
3699 12613 74
5168 4018 90
1903 11879 48
13120 1848 22
19950 11985 93
15698 12934 76
19508 12022 22
7261 7046 78
11590 13049 24
14918 4643 31
16014 7872 83
15945 13319 37
1558 4031 65
291 4203 81
18820 18936 56
19996 3158 55
3986 19327 65
5113 12996 51
12587 2972 59
379 7494 61
13750 6494 16
16204 8799 5
6268 18132 28
19852 18730 62
8409 12459 24
234 13248 41
6521 18074 71
5656 3114 75
4154 13355 39
19461 5699 52
2382 14873 11
9741 6466 31
7255 5271 46
11695 8438 3
3259 7323 48
4613 13438 3
15555 685 74
14439 1107 24
5853 16255 96
15385 18681 65
6381 9752 25
1736 18479 30
9362 784 6
12770 11762 98
15087 2231 8
11527 13644 95
15411 4589 40
18159 446 59
15080 14207 75
179 12454 34
2174 5119 90
19831 2848 17
2403 1350 63
10025 10748 31
19480 11520 62
2076 16475 80
18860 13307 67
15840 13641 16
12607 11793 65
10039 13387 22
8040 14419 50
15534 12042 43
19536 11417 90
11725 14160 88
9008 16024 84
18054 5991 82
2921 4280 15
11424 10216 83
13351 9700 42
2551 13479 95
6361 2151 22
14796 4932 89
9871 6282 68
9355 16338 19
15559 7237 68
14841 10681 38
2793 7927 88
1873 7701 1
2263 13852 26
14578 36 16
9157 8165 6
3628 4649 8
16541 594 79
19793 9248 55
14440 914 16
11092 8347 57
12577 10128 84
14940 7908 16
3555 9715 73
12598 9545 54
7230 5092 67
8077 5238 79
11017 901 81
13081 18666 81
10201 10263 13
9612 12230 24
13688 847 74
6549 6429 17
19398 2978 86
988 6132 12
5571 14949 37
5952 5230 20
10403 4120 81
10493 10300 99
11894 13905 92
5043 1397 44
10448 11251 61
11698 2489 68
18717 19982 83
18596 5468 35
4637 13592 78
2407 5415 70
5092 3341 16
3776 4046 65
3818 13157 71
3579 625 13
4062 5211 17
132 14115 3
2053 14480 79
11478 6124 95
16355 16124 22
6156 18234 55
9221 1571 27
14006 8505 87
3201 14626 80
17610 17205 53
15574 7761 70
8910 8113 6
6593 1959 32
14256 581 54
1929 19641 71
17809 2888 71
3447 12186 49
10370 10413 73
10961 18933 73
16890 1217 45
14072 3514 42
11484 18848 40
1993 10987 19
13581 19499 26
12735 5570 91
18700 19736 27
9562 16588 34
958 12277 66
19340 15401 85
15673 13566 42
18024 11981 9
16622 15571 81
15901 15609 22
1371 17586 71
7593 14397 43
8205 2673 64
7687 15192 57
1249 11349 1
11705 15751 79
18863 975 72
14284 6091 17
13750 2769 12
4426 19032 30
17584 19217 69
14273 4965 42
11737 6395 52
19737 770 40
7951 19746 71
4504 12617 56
13065 8955 5
8523 131 36
5405 1799 26
10444 8058 45
14497 13027 15
2213 15438 62
14039 6784 94
4830 19216 95
479 7679 6
5426 1818 37
16170 3373 65
16075 1473 75
17263 15639 69
16012 3887 23
18491 10473 87
10968 16070 68
16734 7373 67
7341 5930 43
8047 11739 57
14080 5522 70
440 4073 44
36 7255 58
18402 16980 80
19087 3292 74
9486 7549 59
1174 9574 13
685 7357 21
15402 14642 26
10633 13954 26
15858 8407 28
10560 612 12
8239 6680 78
13740 6992 35
5291 6947 39
3938 14922 94
12679 5863 88
159 16029 22
6096 14616 47
12465 13071 16
4082 9764 57
11432 1302 10
16287 19791 32
10460 12973 2
3770 14423 15
14212 2887 55
17370 1842 84
10695 8469 36
14962 18857 34
4007 4451 78
17914 5646 48
19041 17639 48
2901 11888 21
11012 18115 35
11065 2133 21
17271 11444 53
9160 13523 42
10551 6017 66
208 1063 54
9754 1630 22
3717 4817 89
15530 12374 72
10502 8354 8
8846 4560 14
1538 8045 9
19307 15709 39
17170 13112 8
15342 4257 29
6936 6218 46
12335 12897 31
19265 15199 22
1488 210 39
11572 10897 99
18276 5710 59
14843 17421 34
12760 19828 23
1077 18541 34
7873 18338 64
16337 16259 90
4521 667 48
2428 1877 62
7549 6334 18
18664 1430 29
4095 13518 65
7051 12229 9
16473 6117 97
16193 11370 76
8539 16793 78
19189 8747 92
15339 19641 26
4385 17944 65
18057 5582 14
9587 8796 65
11398 19214 59
984 17043 81
7400 15853 10
15939 12683 19
12218 17020 84
2792 8831 51
14203 7846 1
3900 13921 93
2156 16787 1
4771 15480 41
11125 2025 12
6630 63 82
14084 11151 95
16584 16813 15
15736 16092 64
8800 4771 74
11905 14164 59
6892 13557 18
4579 11477 30
10046 14000 98
4317 10702 3
2084 5375 69
16170 19182 80
13492 2402 12
9146 379 62
9083 6868 62
15738 19237 81
9376 12332 53
12835 12167 96
12688 10919 99
12417 1751 5
12575 18413 66
19365 3658 63
5831 4777 90
16737 6533 53
18427 830 86
10072 4493 34
4142 5227 44
3292 3895 26
7213 1122 16
2451 17541 25
17569 17172 40
1145 15831 42
7500 16002 57
19292 9450 83
16102 7916 86
4427 7219 94
16524 5975 73
2356 13747 51
14793 14058 57
13267 8900 31
11440 16858 87
3117 8515 92
16412 2942 42
12096 16793 24
16618 7048 12
1083 10979 79
316 4110 51
7739 18304 23
7878 5047 75
19132 14787 59
7407 17690 95
17626 9351 33
16265 19178 48
2950 15103 67
3022 11276 58
15428 10502 2
3199 5245 48
7658 12130 42
3670 9609 45
9762 6490 63
6202 19542 11
286 4633 20
11018 13011 25
3024 10525 2
7222 13474 90
12268 8556 49
18572 12509 83
19569 10135 91
5254 13308 57
18582 17581 8
4368 18110 87
19057 13717 55
11829 6609 18
16922 13822 30
7028 16019 93
5777 7839 23
1967 16001 54
10932 15396 94
7475 4957 35
1977 3760 34
13988 12395 87
13425 16772 12
6733 3010 59
13961 10291 43
8295 2046 36
10133 6204 85
909 16901 69
713 7173 4
8091 3124 38
12 14384 17
3224 15237 55
11213 167 1
13678 6392 24
12730 13031 52
6574 2854 6
3168 8336 28
3286 16572 99
14489 12981 28
14092 7626 8
12435 5710 9
4516 11593 35
8600 9687 74
10610 11101 83
19853 15190 14
17139 12750 29
4692 15468 90
12902 8423 1
16431 14598 50
15653 12015 34
376 13681 28
13632 2092 82
13295 1405 31
19855 5824 52
16348 9785 54
12146 15161 52
14584 16189 60
16986 6272 41
7018 35 55
10577 19573 86
14248 7296 35
8076 9398 50
8072 5360 74
216 11209 15
10918 3043 89
18438 12240 38
8832 9230 59
11841 5506 49
8051 15652 93
16790 4391 51
5396 1562 39
15522 5280 30
6577 18925 29
19517 3270 25
920 1399 89
16365 6085 27
18775 15868 49
10930 13148 2
15064 14385 4
5818 2299 89
4345 14907 29
14321 9047 35
11379 12566 83
10045 10508 63
4838 2405 71
7924 6561 43
8869 2906 89
16960 15476 80
17637 2750 74
14142 19732 89
16491 4559 64
17136 14599 77
9229 3140 69
10606 8451 87
18917 3912 60
16310 10996 33
6926 8972 71
8046 16632 68
6432 16593 73
1265 9188 57
19234 11337 47
17969 5102 75
15849 3108 91
15019 2930 12
16950 13457 93
9919 18282 52
10446 11941 56
469 11147 43
8810 17736 88
4460 6777 87
715 18264 11
1921 13775 43
13060 8127 30
3957 17854 75
15597 8725 51
13288 6871 14
5982 17004 58
6308 6148 88
7428 19576 43
157 9723 18
7927 8394 45
1050 18924 52
994 6865 60
19380 19833 69
3859 366 5
5180 5303 6
9565 7258 15
18545 15536 8
17324 15653 25
4059 14612 94
14863 13286 10
1357 14286 13
10430 9305 55
4365 7464 58
17591 19440 70
10786 16159 39
3521 11753 37
9972 19208 28
2363 8170 5
9246 9908 80
4015 11955 50
3730 8205 62
17993 4319 35
3015 13690 26
4551 9221 88
15064 11243 96
10649 12257 10
6933 7222 57
15054 8708 48
6977 15719 93
10900 18065 70
7341 2666 62
9785 2088 74
8389 11475 16
16425 9045 84
8774 3478 65
3330 8670 3
17630 14452 49
1376 9764 54
846 4914 16
11613 4089 25
16835 987 2
15513 13816 47
1526 16702 43
3292 5991 98
7575 13583 67
4572 10458 69
16133 1650 33
19233 8900 52
8919 9917 86
16844 9921 2
19063 12294 87
3334 10146 24
9520 13948 48
15968 7368 89
17821 9895 25
8704 16412 84
9059 316 31
8154 11880 58
10764 18453 96
3618 16690 40
14636 6309 39
7810 19451 24
14984 5959 44
10858 2683 20
19814 13669 40
16575 17225 70
5826 5441 1
5643 997 32
19996 2202 59
11632 15058 93
1359 5726 56
13833 13865 7
1357 4056 55
5828 468 9
15668 9949 31
12330 16558 84
7415 3390 88
12002 2987 57
3782 2373 51
17733 7176 62
9259 1875 92
5476 16894 83
4965 4936 13
15675 4100 13
13765 19180 68
6690 644 84
6634 3864 11
14616 14641 47
11595 13819 49
9476 13052 61
2837 2171 45
19596 16819 73
14874 15233 29
2110 19220 77
11220 15638 33
19925 14168 9
16488 7017 94
15533 13312 6
19927 2248 50
7155 1524 65
17880 14251 1
16800 3438 44
4005 15717 37
6993 2953 27
148 3444 1
7426 15310 11
14919 2563 77
9661 181 39
13063 8296 37
19817 19477 44
145 13929 72
6906 5046 76
19587 19867 39
12997 14096 26
18182 10429 98
10046 13892 57
19280 14965 99
7327 10637 66
8341 12663 68
4828 9318 60
15348 17764 67
3676 2773 58
13145 3943 23
7041 517 48
852 8516 51
6551 14468 69
9305 9128 99
7322 1504 26
8620 15506 59
19111 19807 59
14433 5918 51
8945 12796 23
1951 9671 25
2429 15721 22
17867 6374 21
1704 3743 15
4411 4953 51
7520 6641 22
1298 4843 95
9267 9970 56
12589 17827 82
5614 11750 52
19931 14915 83
4165 17242 51
341 1048 9
7455 17028 49
19423 4069 100
16636 12128 61
13010 2488 37
16404 18732 39
7440 10444 41
18800 11926 56
10049 8183 61
1467 9244 69
15810 9300 13
6149 10048 45
3398 16934 11
2283 11372 45
5426 17563 67
5163 7675 51
719 16656 24
3833 5757 35
15600 9083 85
8710 12012 58
7081 18205 65
12258 16092 87
8128 13766 69
11765 6823 91
1407 2388 22
14671 10928 65
11432 10999 99
15019 11959 55
8042 1958 64
15259 2784 15
16721 10400 65
9213 7654 28
14720 10956 72
1848 18325 4
16015 4294 30
13544 6925 28
7097 601 6
7486 3554 61
13112 9994 87
16524 14232 73
5950 9558 36
17565 15796 34
5413 14008 29
16599 8881 89
7075 3173 58
347 2262 87
19845 18510 66
2610 13150 51
4796 15268 100
7769 5129 95
11023 15633 83
4753 12539 56
1574 8611 39
12537 16447 69
11597 5225 93
15189 9809 63
1718 6559 13
5088 15115 62
7128 7956 21
5454 10369 55
10959 2385 75
16178 14649 48
17879 12889 99
16083 11000 21
1387 10391 97
6343 2442 66
16947 10198 55
8877 279 26
9595 7425 87
12668 1060 12
12463 14683 86
6024 14134 31
13960 5508 93
14404 2202 45
7149 6704 17
6864 9983 31
14857 1613 85
13218 9305 51
13750 3389 98
261 19466 87
12467 7501 12
10152 15822 64
1178 10588 11
4673 15206 79
616 5923 61
3378 2513 91
8546 2741 59
19459 14354 17
4857 1769 19
13167 3838 88
16781 3730 19
19486 12774 48
2174 13795 74
14360 1387 47
19016 15958 90
18674 9359 71
3530 8998 15
5327 13216 52
10816 17373 44
3305 14767 33
16075 11468 89
1088 19370 23
11477 16301 28
16429 16446 4
9517 10450 75
14592 15267 34
12258 18117 48
16046 3347 53
17756 14225 53
2033 3500 57
9347 19646 16
13401 506 87
12726 14249 47
9025 6884 56
18705 11647 17
2616 17544 29
12703 142 71
17766 17545 4
1569 6297 89
9360 11405 2
19062 12550 14
16878 2413 70
17048 18118 45
11082 6760 11
18901 4659 8
8563 9736 52
17929 7285 2
18831 12569 8
6400 9866 6
7852 2227 53
8137 18153 98
13882 15607 8
13836 16865 73
2084 8269 68
13506 8373 54
19165 10706 39
9045 7063 93
1724 18303 41
11246 108 56
3710 16237 78
16513 1025 22
8619 16729 18
9954 13292 82
19673 13044 62
11521 15160 55
19797 8920 15
9145 14596 10
3518 15760 75
18693 13187 54
9403 16494 1
19769 10799 20
15965 5496 25
6784 6590 12
17951 18482 39
10451 7545 86
11152 4506 44
2700 2076 52
9590 13348 14
9445 803 37
3659 10312 2
7925 6191 12
11836 14669 75
9072 12410 1
18201 19674 26
16523 5471 20
12515 4380 13
2731 19700 87
8793 2132 29
5596 2826 14
7242 17049 14
13244 8240 2
8009 4718 97
17547 11997 74
8701 14798 83
10009 10350 1
17040 14402 84
9223 19729 93
10297 19798 64
17230 19547 2
5514 9774 29
7841 9313 62
9623 13901 98
17841 10992 77
6956 16392 97
9233 6642 41
11130 17989 91
3327 17305 93
10613 19567 69
3847 1140 31
2389 8700 42
4360 9434 85
11838 12084 22
19953 12274 50
19685 18771 77
10766 13342 82
16493 1509 32
17728 8981 67
14060 10401 70
16749 14861 30
294 15958 84
9972 3340 78
16562 16208 48
496 27 55
9519 10876 62
9574 1429 3
8688 1622 61
7311 14172 10
11233 12162 47
18794 4992 11
9106 18336 83
4504 7079 55
6181 16310 6
15872 14266 52
11905 19438 45
6680 602 57
17164 4333 8
13278 9374 41
787 18410 92
19234 3361 76
4841 4645 2
8455 1766 56
411 1767 37
5048 13793 61
16186 18525 53
1481 9891 68
6276 8963 28
9756 11108 93
14053 8669 81
1642 3945 12
3570 12987 20
2435 8622 8
5189 15730 29
3344 11496 56
15035 4583 10
2065 8793 43
14480 2677 66
6393 14922 67
12326 13047 56
2794 2233 68
8881 15310 51
3406 12847 44
17164 1929 80
12945 2801 95
18746 3601 33
1609 19588 100
4247 12221 56
10073 164 87
8679 6396 12
8792 3074 16
17754 16198 72
6737 15837 62
15823 15440 20
15571 15643 9
13338 6049 32
1197 10791 36
16114 16840 70
15771 6855 30
14793 14584 77
1514 2295 62
10960 15811 32
1108 16103 60
314 10692 38
6750 17499 95
6081 2735 43
17343 5599 27
664 18203 97
10224 8296 84
16524 5795 52
19234 11014 39
12520 9022 38
3312 18477 98
2729 10410 33
9485 8289 50
16899 7575 9
16956 16895 67
9359 16396 53
9134 19075 18
8025 4478 90
11487 15529 5
16286 18735 2
6695 14371 14
6419 378 92
16022 1950 29
12145 6449 52
16390 5800 68
8564 392 62
8539 16987 1
318 3996 4
9409 18718 25
19279 10033 26
3253 9929 10
14472 7485 39
17611 2262 8
4517 9413 42
14778 3970 76
3401 13572 35
6255 14480 82
16860 1039 56
9209 18027 84
18967 108 48
18972 11303 63
4654 6475 99
8301 10809 19
9901 12198 81
10285 4373 8
9493 6172 91
7579 4585 19
5315 4742 40
15285 12924 53
7987 13165 6
15334 13162 95
6539 6110 96
19129 11740 71
15746 16520 80
1032 14879 93
5061 8340 51
14602 11280 26
12132 1111 22
13801 14329 27
19556 163 24
3990 12445 41
8899 18688 96
12504 8144 79
16123 16340 46
6317 16296 25
9837 9802 77
17783 3595 12
11135 19053 79
11979 10031 92
3159 17365 37
5327 10370 100
16385 14193 11
13732 6189 67
1480 4830 18
11356 15248 52
8727 368 74
5910 13572 5
10553 719 90
3113 5253 44
15572 16602 78
4464 19916 9
18705 5006 44
9849 3831 91
18000 7707 97
2650 8054 71
13815 14217 3
16169 9448 20
11285 5733 39
6722 17863 3
17372 8401 11
610 11873 88
14497 2488 28
3526 17167 100
4262 6337 66
2635 13715 21
17655 16573 64
2302 261 6
16124 18250 11
4605 11412 18
13829 18764 52
16716 17376 37
9485 5909 61
598 7549 92
1600 882 9
4092 13458 42
6173 412 31
14670 152 15
4071 3562 57
13680 10409 78
5973 13379 45
12327 15481 80
12609 5514 17
17276 19495 90
6999 18258 87
1495 15715 12
8804 18660 98
10939 9026 81
13401 6582 94
3463 10795 84
2958 17187 13
12416 6043 80
8430 17580 24
18811 9347 37
5825 5122 54
19946 3753 70
9338 12406 36
14333 5194 95
9078 10645 50
15155 536 78
18514 10695 39
7181 3690 79
10271 10428 47
18247 18741 62
17037 6631 7
12637 3899 37
14412 6969 67
8491 9691 80
4754 17222 17
4334 19656 41
1640 7417 67
15938 16586 70
15043 779 32
10968 8433 53
1828 18400 45
15893 13208 77
9790 19454 55
9884 16082 89
2281 19879 10
11609 451 11
1705 6509 96
7928 16920 42
2272 7013 74
6043 5782 90
993 15277 42
10689 8248 60
778 7571 75
14454 8248 40
5560 11570 82
14434 16667 44
7884 12539 75
19265 5592 15
16237 14955 46
11730 2021 22
13965 11364 81
19399 11249 96
9173 5192 32
10202 19007 64
19629 7281 88
9598 10929 44
5411 9729 65
15493 11371 17
19015 2851 28
14175 9567 65
15230 448 51
382 106 49
8333 18353 20
10896 13620 88
5006 8466 97
5454 13703 27
317 2151 52
130 4354 55
16661 10070 68
6924 6284 23
13384 8370 8
3726 14437 89
9094 1563 16
16389 12807 63
18594 18692 68
12373 17467 64
5667 4233 22
14589 12247 44
7507 7882 50
9681 10253 32
5296 14423 26
12728 3454 89
7200 4410 14
822 8522 98
16076 14292 30
12214 1699 24
18227 15570 34
15915 2755 99
9241 5393 21
17064 13080 63
529 18134 74
10006 5894 4
4798 3405 4
