19000 30000
62 11675 6
15781 6089 9
17945 5823 19
18815 17379 3
12754 3328 9
168 3835 2
15098 5158 9
3385 9104 16
13104 13530 10
6096 5936 4
472 7204 2
12351 16760 14
2827 2777 9
12561 16118 12
1338 6254 5
7216 3975 17
4955 502 1
16369 10629 18
6589 7555 11
15587 16875 1
7702 5259 15
6952 10134 13
1577 316 18
3602 11285 13
15235 4020 14
2455 1039 6
2019 16572 9
14134 9290 18
12543 582 10
2621 9319 18
6669 10845 12
1842 16494 17
13471 4508 12
17816 1102 2
4618 14195 8
18206 1826 9
1966 10978 5
13893 10813 19
7862 10704 4
10429 5550 20
13617 8485 6
2441 2556 18
12826 1550 9
1736 2388 12
15284 7591 19
2766 6981 9
5759 8570 16
9820 4018 17
16894 16209 14
1502 15500 3
2685 1343 8
8850 11875 3
1318 1650 8
8698 12335 6
7747 12461 5
3564 7439 15
18266 10285 11
6745 11357 11
6577 11169 19
15587 17064 7
3897 17111 19
3285 7592 17
18348 15053 8
18887 12105 4
2669 10055 6
8914 13865 12
4512 17609 6
9740 15409 5
17532 15851 18
5856 3721 19
18984 11655 14
9580 14662 12
7987 4513 18
12730 11407 10
6553 12723 3
14064 18693 17
6027 281 20
3731 12310 4
1585 16708 17
11574 15282 6
13823 11772 13
4472 8514 15
12929 14340 15
8526 6255 2
9978 5300 16
17503 18915 14
712 6397 15
8282 6151 2
14257 9932 6
13051 17896 17
13654 12145 11
13969 9583 3
18679 2519 17
7674 4362 10
12316 7575 10
4496 6862 1
16843 15756 18
3338 15612 10
10252 13879 1
14482 14474 18
409 18314 13
11662 8912 7
4892 12894 7
5834 17645 10
10722 1973 18
6879 16268 5
14725 14731 4
13395 10040 19
6190 8771 11
1886 9412 13
11309 17148 16
7711 16039 17
15634 1362 13
13129 2435 3
13798 2424 3
10654 7181 3
11653 18313 1
14984 491 9
13467 3393 19
3737 5060 8
10842 11365 13
1957 9253 7
5080 1809 16
6271 10761 17
15568 1084 16
13059 3969 7
8572 18680 16
9267 15457 16
16875 10352 2
10760 17973 17
7239 12873 10
18308 10681 6
10240 5878 19
5975 9345 4
14985 2530 1
10860 8789 12
911 1756 2
8569 7897 16
12015 1855 5
7496 3128 2
12690 7635 3
5539 9546 10
5268 7520 7
16203 10252 8
10637 8214 17
4697 1490 9
18483 16538 16
5451 5859 9
2386 4134 8
4922 9569 3
14068 13872 11
11822 15245 3
18107 13849 19
7726 2040 12
3754 14836 13
15048 7570 1
10703 2082 3
1311 16031 17
13255 7409 3
17845 7388 9
5411 13495 17
13886 14362 20
16837 12707 2
18813 16376 11
13612 1552 11
8134 17398 8
13224 12965 19
3077 17376 20
6304 9670 19
16091 18568 3
10720 13320 19
12744 11562 2
3186 14060 19
5408 8721 13
3631 3748 14
7248 5369 14
8803 17737 13
6909 14746 8
216 15803 4
18504 15032 17
8678 398 19
3513 9082 11
4732 9650 5
3905 14570 6
5829 12522 9
13015 9533 9
5484 8906 18
5361 17631 1
14763 15070 9
16407 4788 1
12362 2070 17
8295 8518 17
8900 7147 3
16746 11468 14
7861 13051 4
12440 5369 12
15759 3432 17
6063 332 10
9047 10616 5
16541 13106 6
4323 4029 16
2577 5681 4
16906 14523 8
8533 12839 15
11169 14649 1
16766 17427 19
9727 4793 18
165 10297 16
72 3201 8
3451 7938 19
9749 6920 16
15571 14344 19
5671 13115 3
12289 2298 20
6313 18968 5
6478 18106 7
1530 15752 3
7667 13907 17
1879 10051 5
3406 17177 11
9778 9697 18
13596 6152 14
17704 9585 12
15213 15250 19
2034 17081 6
17127 10837 2
16 3113 11
6571 5039 20
5226 8246 12
2055 18131 3
18381 5205 14
4111 1045 6
5006 12346 15
7185 14939 7
10780 18693 12
6795 1049 8
5154 353 12
5115 5953 17
7161 454 4
316 4274 4
2334 712 1
6410 10459 6
6556 15456 9
5811 18530 8
9632 1408 19
9313 17110 7
16373 6452 7
12786 6423 4
269 1855 13
2358 8880 13
18965 6 19
7824 11362 19
2199 10761 16
7024 428 9
5984 15355 14
15351 8050 13
14925 7904 9
10982 10001 7
12769 7700 19
16962 6421 3
7952 11517 10
15284 18758 10
7340 3823 20
4241 7621 5
11764 13202 13
14592 1014 17
14283 15072 15
5865 17212 16
5059 17703 1
15781 1040 9
8953 9045 3
3178 2636 6
1530 16024 20
11582 4525 16
3414 10555 5
3861 5713 2
17388 1259 10
7821 7835 3
13643 17678 3
9596 223 12
3033 5693 12
5783 1715 11
4130 6256 15
7918 6249 11
14986 6338 2
9187 2636 5
5053 12654 3
10725 18746 11
14905 9314 10
1691 4817 8
10572 6760 8
128 3189 18
2591 9357 4
455 5676 13
6122 830 15
11933 2243 12
5419 13353 15
11327 8627 7
17891 15254 5
15234 5995 18
4306 5019 12
3574 15412 6
4811 2914 4
2774 7947 2
17603 2004 15
17523 17980 15
2158 13248 2
16558 4360 11
5854 18947 2
9077 6014 18
9370 1221 9
16491 14526 18
136 13780 4
14877 15880 7
7023 18797 3
5572 549 7
13077 3928 13
4141 9385 7
8874 7184 20
4063 4238 2
941 13925 4
6060 17926 16
17620 6691 4
16158 17136 9
13144 4392 1
3013 14091 6
2927 1367 6
2271 883 12
12698 2933 1
14279 11152 10
4538 1959 8
15393 11052 19
18506 14689 16
8246 11646 4
17310 15948 14
5071 12423 16
17673 18585 18
7261 7156 15
8816 12736 20
9187 12623 18
15837 14287 10
17324 14759 20
15507 4099 6
2941 15220 4
10037 4333 6
7220 7404 3
17021 13090 6
18853 14277 18
7232 3816 7
8260 3889 12
2181 9951 14
15579 6311 20
5245 13723 4
1223 10443 6
3767 3082 20
15611 5540 11
17007 15458 12
5416 7037 14
11252 14780 5
8824 2440 1
3506 8735 1
10195 1978 11
8612 15453 19
17611 1262 2
2318 15339 2
5155 4998 2
8644 12962 3
125 1110 9
6977 15249 12
6397 6317 18
1989 11754 7
12368 1810 18
3971 16667 11
5902 8432 1
7426 10073 19
14781 8483 12
15787 7182 20
4470 14968 12
11414 17438 13
4712 17348 3
18244 2163 6
9334 2253 19
1159 3182 16
17442 13653 6
5439 14439 10
8187 8517 9
8036 18837 16
11439 18553 16
16396 784 20
10110 8487 17
11054 17799 13
17511 12407 4
9513 7102 15
6506 6622 19
2974 10861 10
1453 17440 16
3641 9513 13
14231 7014 13
10181 16662 9
18439 8711 19
18414 18296 6
1870 11520 1
14462 3895 11
2485 2111 14
10083 13297 9
10019 5661 8
2026 10256 2
1739 16475 14
18013 17360 14
2944 18892 8
6274 7406 4
11239 9528 8
8251 17472 11
10587 3822 12
8799 9616 5
3842 1062 9
98 1011 15
7539 17629 15
11202 12463 8
2660 15066 8
6490 10550 20
16384 10238 20
1327 5769 1
15672 8056 13
6415 6094 15
15243 5204 8
15809 7715 19
13690 18068 5
15277 7059 10
9078 15048 11
8355 4939 9
3005 8275 12
7357 17612 17
3014 18002 1
3007 17766 1
8995 5747 3
6731 4161 14
17455 10247 13
17684 15477 10
3396 3690 17
14233 1594 1
12101 1835 3
8082 12911 17
14795 12951 1
4395 14939 11
12803 6192 16
7794 3005 15
2535 10841 7
1922 1348 1
17014 5111 16
12519 5430 14
18751 14583 2
762 18644 8
15418 7594 7
16080 2179 14
17120 17260 1
17163 14119 2
15049 9097 17
14943 12264 4
12370 8993 4
12810 2728 10
7750 7884 5
665 4590 8
18903 10488 17
18676 15485 20
11037 2418 18
2874 10896 7
17576 5186 17
15520 7634 8
17820 716 6
10817 16194 5
16259 15257 19
8548 11845 8
12797 11564 15
5312 17308 13
5216 1381 1
16401 10189 19
9703 13077 5
16584 8650 11
2556 617 10
10291 1485 15
6571 7771 10
13332 11384 19
6297 16856 2
14144 8214 8
7730 4824 14
10687 9853 16
15495 14574 5
9171 8505 4
12725 507 11
1128 15627 14
6558 13092 8
13236 4176 11
13713 17558 18
7513 5693 15
18610 7544 14
6409 6602 7
8449 8320 8
2701 18595 5
6209 8916 14
6702 13599 19
17512 513 18
6414 16835 18
16765 14062 6
10537 13395 18
9351 11214 5
5527 10897 5
3464 17404 3
6144 3065 20
11605 12808 9
3855 3504 3
5321 4442 14
11215 3156 12
7770 2966 5
10209 15910 19
17977 933 3
5089 9153 11
15861 18071 19
9501 1980 16
7969 14292 20
13861 17146 20
8794 11623 10
11961 13923 16
1439 4925 4
4830 9880 20
18607 9367 5
10782 3935 19
2119 10553 7
5616 5073 18
12558 11887 5
13181 1034 8
9151 6017 14
14222 15834 6
16361 16464 20
12335 5211 18
8508 10737 8
15881 12189 17
15994 1296 2
10821 8284 19
508 2503 7
4406 16842 15
7830 2467 14
433 3023 4
5411 2994 3
6289 15192 1
11315 9079 20
8047 7550 10
10882 12107 17
17362 6906 9
1647 6927 15
6639 13645 12
16134 17917 1
11815 17285 17
266 2665 12
7068 13141 16
17739 17124 1
10851 14247 8
12032 4971 6
11915 10344 19
18794 4101 7
18719 8730 6
4562 10305 4
2701 13138 19
11184 3141 7
11731 1954 20
13060 17143 6
11759 11311 6
10139 14531 2
14455 9510 4
13446 6188 3
16673 1327 2
8936 6954 11
8836 11097 13
8206 14407 7
15980 15135 3
7554 333 1
9186 4160 5
7879 3867 13
16815 11283 4
16560 15745 9
11509 6268 18
1533 653 2
10499 18916 15
11922 1198 3
2350 12257 19
4887 9387 4
3228 5363 14
1084 8459 17
12266 4496 12
15571 8470 18
18876 15642 1
17341 9985 16
17067 1971 11
5552 2015 5
15428 339 14
12215 5369 14
6095 13806 4
14902 14297 7
4368 24 2
9645 8319 13
8588 17096 6
3789 130 2
16193 11576 18
3082 3182 17
14535 13256 5
10085 17059 1
11349 14916 6
17712 7943 2
14906 2882 12
8918 16159 5
15255 6440 3
18113 11509 2
8603 9734 18
18501 3763 15
11603 17700 4
15758 14141 4
3768 16303 14
2910 13041 15
5011 16344 19
15074 13654 14
3338 3977 14
12030 13020 11
8045 1292 15
17173 14017 2
12720 4980 17
7923 5390 13
309 11389 15
6523 8286 7
4586 7194 7
13570 3130 19
6377 13937 13
13444 12023 3
5882 18069 13
2699 17609 8
402 9440 4
3873 8034 10
8887 17595 10
7964 8430 15
14206 15227 13
10296 6441 13
8756 13942 8
6383 724 13
12195 7002 6
16838 12025 2
13450 13746 9
11980 12681 20
12562 9726 3
11373 7381 6
18427 16353 9
18239 11558 3
7664 2376 15
4277 418 1
5292 14694 2
2675 17002 17
12050 16818 4
9117 17318 10
1661 18303 19
12050 10012 17
11472 14301 18
18559 13280 4
9049 18068 13
16918 13575 12
9985 10128 16
1182 6869 2
8456 7557 18
9408 4795 18
5153 1284 10
8305 4065 20
16880 16073 7
4228 13639 20
4165 10250 16
7949 9962 1
10817 17197 16
10513 12038 11
18272 13288 12
5194 10613 6
1095 629 2
15695 8688 1
3911 4664 17
16006 15719 8
13279 11140 1
4748 3932 19
15774 1210 2
11998 5310 18
11736 15878 17
10459 4984 5
7620 992 14
5504 6573 18
1760 9442 10
7805 17907 9
13837 4798 8
8268 7006 20
15569 7990 1
3773 5636 2
4197 10068 7
2166 11730 4
3269 9028 6
10767 696 2
4995 16825 11
2994 375 20
440 14295 15
3186 16331 16
1931 7809 12
12210 7615 8
629 5026 14
8650 14905 16
37 13547 2
5389 15535 8
6196 16615 14
529 12300 13
4959 11845 18
12292 14633 1
3440 13672 1
5380 12878 1
12560 17433 19
17727 9801 2
15363 3022 15
14415 13268 13
18409 11423 14
17242 9484 6
2714 18515 13
9989 14568 4
18060 4524 10
14747 16682 10
7202 15396 14
12375 7914 18
838 16007 14
14485 8390 15
12126 15101 4
3749 16919 17
8172 2499 14
9520 727 8
17027 18789 7
17577 364 6
9287 13627 19
6407 15489 4
2336 5305 20
13369 15651 14
10174 2969 3
11299 14189 18
9696 4955 13
4238 11462 6
12550 174 12
10849 14110 18
2994 13479 18
6817 18408 8
10333 18444 3
16873 13104 7
10320 285 14
4922 18465 5
1519 6476 15
3805 11926 2
4261 4386 19
2434 18775 6
1393 543 12
16281 12266 11
1595 14970 1
9766 15236 6
15913 1052 10
930 1863 2
2771 15848 20
1535 3710 4
4038 16824 16
11012 8770 8
9781 14109 12
2320 15864 4
16790 6310 1
13824 3281 5
15515 776 8
15901 7444 2
14757 16513 5
16532 4051 4
7680 17281 5
17651 11177 6
584 3965 9
2002 7736 18
18412 5226 7
9647 2872 16
333 17415 19
3244 10849 9
16060 7173 15
7954 7293 14
12456 14924 10
8592 18687 7
1522 17803 17
15583 16765 18
16810 667 15
5076 2275 6
13023 3733 9
4327 9340 10
553 10781 15
14136 1151 2
4358 17295 11
9010 16607 15
7335 17995 2
2724 13494 2
11842 9856 16
4984 2318 17
13060 16709 9
7790 17975 18
3133 12055 20
13812 7251 1
18749 18396 19
7837 8552 10
3309 2984 19
437 9789 16
14919 5808 16
17609 5203 14
5520 15079 6
17156 17292 14
5336 272 1
400 9523 4
6504 1831 14
4355 7887 2
13669 8761 17
9510 9831 20
11194 8546 3
17006 14352 1
5479 15729 4
3292 14995 9
127 2430 9
4791 18971 7
18090 13260 8
2766 11417 4
3019 13047 6
3346 6997 8
9015 11736 14
2800 13004 12
10653 3426 2
5869 3283 2
5982 10912 16
1036 13055 9
18450 16898 6
18429 7293 5
18237 15109 6
3580 6376 7
18502 15588 13
14627 8998 5
15223 1253 7
8328 13823 5
17611 7382 15
18850 16631 2
9816 6339 17
1172 18141 13
15226 9460 5
10070 11278 10
360 9795 13
6980 18422 18
18568 6205 17
1246 12751 13
15326 16413 14
419 6720 4
18014 14593 16
15357 2367 9
1235 11041 17
18077 8180 11
9952 2112 11
8293 11161 7
4697 6307 17
1689 11662 12
11170 16990 1
17791 17720 13
12896 16226 2
7912 17267 14
13769 14486 19
17983 10860 19
5949 1826 16
13878 9480 13
14332 15526 10
8471 6558 3
11242 14033 19
4702 13504 5
12645 14915 16
7212 14487 12
4011 17351 2
11853 5050 11
15692 10644 13
11474 313 13
17652 17492 7
14895 8151 7
12074 4759 12
6057 11205 10
6264 8444 3
14222 1588 5
10281 6970 3
1285 9729 20
1609 12809 10
3803 18650 15
12925 5495 9
18736 16589 14
14445 16133 11
12352 7056 15
12044 120 7
2153 11520 14
11490 15398 11
7821 16085 15
9614 1997 7
10320 7321 6
8361 12499 7
12426 16335 18
12185 8341 8
6929 10521 9
1980 8949 10
5195 18755 15
3859 1867 9
10876 4985 4
5714 15431 13
13752 18019 16
8235 4883 18
4934 9460 16
7660 1989 17
12042 13907 15
16140 1857 4
8168 12543 9
1669 3754 9
8125 2939 2
7110 5908 15
16219 9537 7
10053 15892 8
13118 14144 12
9701 4078 8
11582 11733 14
1574 3223 16
8730 4069 10
4443 6039 8
12310 18007 8
13926 4936 9
14047 18033 5
16286 5398 3
18737 9887 13
18509 15886 1
16753 4166 3
1389 10559 5
3938 11909 13
5436 7838 2
7738 376 15
8492 6434 1
5634 754 13
7662 18422 15
7251 7014 7
5848 10340 2
14873 2357 20
11804 15416 11
5175 9564 8
3338 4124 14
17606 17331 6
5530 15277 6
15384 215 1
4493 10682 7
11588 5083 16
1102 16394 6
3926 9193 17
13326 6279 13
213 8494 19
3316 17243 9
17137 9516 7
18211 13123 17
2385 16545 13
6392 8039 16
9202 4348 18
6597 11284 6
16509 125 6
8586 2901 9
17046 16300 18
8914 10993 2
5168 14365 5
16085 4417 5
11087 6262 5
2628 15252 4
2826 14620 12
7332 6767 6
13713 8675 18
16666 3283 5
9060 8303 3
1489 1289 7
4978 16077 12
2155 14756 13
1968 11796 14
12287 5761 4
17236 17992 2
8169 4096 2
4593 10556 7
15818 7486 10
8110 7200 11
15309 13932 5
14773 6486 19
13134 2925 20
11161 7866 16
10025 745 8
18785 2431 19
16676 13143 6
1843 5764 15
6893 16962 17
13767 11570 1
12646 5829 11
16751 9488 7
13762 13244 7
6558 17784 19
1291 7407 17
16348 16054 7
4954 748 1
8534 16021 19
13711 6680 8
7394 9110 1
5111 16996 20
18613 4218 1
8216 9483 13
15665 13369 17
7607 10119 11
11937 18937 15
13951 6668 13
1518 14365 5
1506 988 4
11145 16794 19
17638 10013 7
8510 14317 8
5978 17933 14
9301 1042 17
17504 16487 4
7149 4463 8
7689 843 6
11814 3583 19
13509 5979 20
11790 6687 19
14934 724 8
14234 16016 5
1121 14421 8
10854 9724 4
15391 12572 20
17780 13705 5
2695 17690 15
12632 9627 17
4682 18791 3
1171 15660 16
4101 11038 3
5581 12470 9
18269 5660 3
18950 12218 1
14744 1178 17
8008 18086 3
8928 13263 11
10322 11977 7
238 14067 15
11309 4401 17
13702 3035 17
7224 10308 6
18917 16541 17
7495 2906 19
16660 131 16
3539 10703 14
711 10881 20
16655 17324 3
14134 15330 1
5827 8726 18
18448 6062 2
8232 18498 14
7854 6492 2
13055 7784 1
10217 61 8
9586 15704 12
18794 13519 16
3989 6254 7
11926 6804 16
5999 4760 20
9564 14673 1
3920 9091 5
18925 12108 1
13664 5622 17
1525 12261 1
12637 17740 17
15487 15295 17
16130 13576 4
9697 18802 3
17085 6580 18
1895 10489 12
13888 9454 14
980 10468 2
7073 14604 11
17249 1546 18
6414 12905 17
6400 9270 10
2063 18609 8
10909 12079 20
3608 8654 17
2310 10073 5
3962 16134 5
732 4001 14
17064 18661 18
8848 12201 4
9063 2532 19
17818 7538 5
4813 17098 8
16094 18935 5
17184 11355 10
7925 338 8
1865 2290 8
6352 3688 11
16054 11419 11
347 12933 16
16133 6838 17
7511 8214 4
13022 16218 4
4831 18945 1
7689 4934 10
7737 7130 14
3588 6375 16
5386 3860 19
15517 3130 8
5996 18789 17
9745 5989 16
6254 9288 20
15340 7318 13
16209 833 7
5378 3824 19
8009 16202 19
11937 18664 19
6943 9577 20
1077 5090 20
7408 3096 17
11393 14487 18
7478 11569 9
447 9571 10
12064 2654 11
6647 6745 15
1148 12478 6
14355 3225 13
9885 7661 8
1416 16816 6
13830 12467 19
1655 5499 12
3842 15470 1
5238 13040 17
3730 16518 2
14489 16374 5
612 9421 12
6246 17482 18
17520 15639 2
12535 6907 9
9403 18891 7
2387 10923 6
14666 3135 1
3545 10746 11
2093 5519 16
16698 534 15
9275 10741 19
9512 16746 2
17316 8733 11
11671 262 8
16333 2317 9
2611 15222 7
3945 7728 19
1363 5257 8
11094 4806 11
9043 3873 20
16478 689 5
17546 2615 19
9986 16986 13
11198 10366 3
18318 5933 4
13277 2894 6
2203 914 3
14962 11872 19
1563 1218 11
4150 1690 20
9875 4727 2
6221 4136 11
17430 18535 6
2670 5621 1
18395 10313 14
4019 415 14
10153 11040 13
15116 18013 19
8679 14147 10
4691 14603 15
9318 55 7
17908 16007 6
3094 2506 14
7388 14344 2
5573 15414 20
15432 10725 20
7511 10368 1
10339 3646 8
10440 14729 18
7363 10980 6
1209 11934 16
4565 9166 16
8583 15593 2
13750 6004 19
16410 5107 5
5817 13642 19
2371 15831 4
3105 8186 8
10965 6025 17
2630 18614 11
4092 7335 16
2909 14680 17
11390 5887 6
4631 4778 18
16814 4025 19
12880 3657 5
6964 3050 20
2784 4381 2
10913 10915 2
1979 10798 9
17981 8154 2
10564 17211 4
11723 18910 17
2758 9224 13
8982 18224 5
8973 15270 4
5257 16796 1
11370 6504 10
9366 1019 10
4539 3696 4
1838 7829 12
6829 184 19
5073 15259 8
1176 1869 1
18912 5858 12
14996 1107 12
1260 8488 13
7192 525 5
4835 9990 5
11641 14982 7
9999 15423 15
9171 226 12
1313 3732 8
15203 15936 14
18383 9459 15
17629 2882 20
11674 14098 3
13592 3992 8
4367 8100 9
9883 2798 9
18409 4932 15
2189 5344 13
6928 2004 4
9218 7129 18
6275 7437 8
7913 12176 12
11813 229 2
11797 14767 14
17545 18619 3
14874 12467 18
1888 7559 5
9160 18385 15
6258 13305 5
6269 382 5
956 2614 12
204 18029 11
6791 15511 10
14751 18070 6
2446 12098 7
3408 14841 6
14486 15570 18
2862 14444 17
2550 14488 3
14825 441 10
1078 12242 12
13219 1213 11
11322 2124 7
16412 4497 18
5964 10250 6
12041 15590 11
6844 6168 14
852 15261 14
18035 8517 6
18408 1653 14
11580 16441 11
1514 6565 15
12069 3372 1
5691 3285 11
2732 13336 6
15755 13024 8
14071 18254 17
18765 3552 6
14628 17076 5
10881 553 3
241 15929 7
8745 9145 2
477 2804 17
16075 10486 6
6720 10567 20
17602 5111 16
2206 871 12
15358 17614 18
17294 7378 8
13244 5056 15
15507 15182 9
12107 1731 13
9760 3000 10
2506 11874 15
10361 2329 1
3137 13051 4
5364 1475 12
793 3796 2
4293 14421 15
3639 16242 8
8887 12406 6
2241 2672 10
5704 16335 7
12514 16048 18
14282 10489 8
13326 14359 17
624 7241 6
1421 910 19
3158 4701 16
8741 6384 17
5215 2147 10
4429 8032 9
7727 16870 2
2378 13696 16
829 14997 19
7087 6492 19
2378 5269 12
8354 16199 20
12156 14914 17
13097 1950 7
18839 13625 4
5960 10101 2
5751 14467 20
11516 3854 4
13311 13803 12
13493 8395 3
18927 16946 11
18261 13975 10
10274 263 8
17549 6328 16
6452 7723 8
15995 11337 19
10874 4080 10
11452 5071 7
11727 6679 20
6962 11323 1
7946 1046 1
13997 3315 19
8966 8981 19
10712 3196 18
3874 12823 18
17429 4542 10
3743 10452 11
13813 11540 9
3712 5056 17
13942 5627 6
11913 3335 17
12929 4554 7
18138 8179 13
10880 3449 1
12850 7954 20
12024 5593 8
3448 4204 15
1748 7561 12
9026 12328 5
7177 4089 4
12141 15064 2
2416 13100 19
11480 1060 11
2634 12895 8
998 3182 12
2937 956 12
11513 1599 9
14796 9203 1
18454 40 2
8247 884 15
12722 7159 9
12131 18394 3
5384 9099 18
10289 9144 8
307 7704 10
237 1061 3
8937 8905 19
13031 5707 2
6080 15287 17
309 17190 8
12267 327 11
3487 10732 5
11386 13752 9
15236 11971 3
18341 5816 16
14695 3856 10
3010 6885 13
10936 4588 5
8113 10896 3
13271 9559 10
14377 10000 14
13115 17758 2
13485 845 15
6558 4070 13
5359 8673 18
13084 17130 10
12877 3193 11
8178 8187 17
15982 3757 12
16569 18788 9
16598 6994 5
13276 1371 17
7985 1120 4
2297 13174 5
15984 7871 19
4316 6937 16
809 7529 18
2686 333 2
15056 16428 2
5712 17817 18
8234 2734 17
4205 11090 18
10879 7108 4
14860 5881 19
17398 1744 3
15865 13555 17
15101 10517 12
6419 17441 18
11348 10449 7
9158 983 6
3413 15346 16
5677 404 9
13822 5477 4
5739 9343 20
13254 3628 7
7659 8563 4
18488 5721 4
18624 3622 14
13653 5944 17
7924 17919 15
14353 9451 4
6953 17943 2
5710 8980 14
18682 11114 15
15985 15027 18
81 18204 5
12006 5989 9
5393 6555 5
11201 12885 18
9832 8467 15
7532 13933 1
17939 12012 8
18766 2412 10
16308 12648 6
3559 10588 11
16041 5 20
16361 974 9
14272 3425 19
12730 12130 15
8576 13846 3
16601 14034 11
2654 15462 13
1196 14846 10
13832 4412 10
17603 826 14
15279 234 1
4023 2758 8
12033 7336 2
2667 17076 5
4611 14732 4
9407 17337 16
2951 17255 13
12038 12686 4
18169 4560 5
4372 11440 13
8384 6348 17
8483 16752 11
5499 6631 10
6588 5061 7
6016 9534 4
8702 17426 16
18402 9517 13
16903 13083 13
2604 844 16
6950 3830 13
10052 15407 19
4549 7404 9
10026 9934 6
361 10536 16
7410 381 6
8751 12826 1
1245 15655 2
6750 8032 1
14662 17433 2
15995 1421 10
13578 540 3
18491 802 4
15688 10260 20
10107 13434 6
7064 10549 11
8612 5304 12
7074 359 2
9257 966 19
9702 9956 6
15901 190 20
12833 3602 1
8468 9792 18
5258 3342 9
14372 7140 11
603 14023 15
514 7295 17
7689 17230 17
11811 3889 12
12133 6132 2
1158 3378 4
3327 11089 13
2069 18953 11
8533 18354 20
17341 10032 3
9397 9084 19
5595 584 17
12261 10122 15
16312 17466 1
4987 12886 1
9241 6868 11
15060 13440 9
8565 9488 11
8169 8061 10
18098 7001 5
16704 14488 7
17035 7471 13
14179 3676 1
13977 17578 9
10330 11458 5
18871 15063 12
11506 220 18
15698 2520 17
18370 16136 6
16284 8653 11
12061 10094 6
4712 16315 6
4025 4881 16
11685 10453 15
16335 4546 7
6975 4249 16
13836 18083 9
17069 11925 13
2435 11144 9
3775 2541 20
12810 16481 7
7634 16233 10
12400 15038 19
13464 3522 10
2257 5200 19
10797 624 17
14721 10860 19
8272 15367 12
15637 9801 14
11993 10933 14
6049 12105 9
5137 10594 18
5302 4837 7
18489 9772 9
10313 13692 6
17514 14792 8
15632 146 20
11471 7746 20
9946 8322 19
6614 5206 16
171 6925 13
13281 3624 7
3306 11977 8
7610 8341 11
15207 6142 13
12161 1407 2
1670 14689 19
18001 14745 1
12822 3074 18
7021 16794 4
1282 11701 4
9301 12304 3
16143 15855 10
7427 13383 16
2399 3799 16
10354 887 9
12165 16292 15
7276 10194 19
305 5044 20
405 16222 14
14920 9849 8
8521 14452 15
12459 397 16
5060 10758 15
4217 13071 9
17140 17765 5
84 18599 10
8117 3839 1
11669 12336 2
8865 11159 18
17985 1860 19
1927 7731 17
17482 1625 18
18575 4717 16
728 16979 4
9545 4064 10
1445 4432 9
7158 1401 9
6086 14092 2
